Amplitude,Frequency
0.05286266666666669,0.0
2.129005216672037e-05,0.1111111111111111
8.148830259324266e-06,0.2222222222222222
2.2505480408012998e-05,0.3333333333333333
5.221124366966038e-06,0.4444444444444444
7.021757548444326e-06,0.5555555555555556
6.025448791204352e-06,0.6666666666666666
7.152444349985567e-06,0.7777777777777777
2.0023640732874135e-05,0.8888888888888888
1.7489417979145112e-05,1.0
1.523028211722497e-05,1.1111111111111112
9.390462346566456e-06,1.222222222222222
1.4258984320759278e-05,1.3333333333333333
4.455955144078493e-06,1.4444444444444444
1.196470052739025e-05,1.5555555555555554
2.42957606351229e-05,1.6666666666666665
4.773608299136458e-06,1.7777777777777777
8.818138896887604e-06,1.8888888888888888
9.900763775818617e-06,2.0
5.417725102458117e-06,2.111111111111111
6.356426610656853e-06,2.2222222222222223
1.2219351145087977e-05,2.333333333333333
1.8197756476980265e-05,2.444444444444444
1.4745909456008453e-06,2.5555555555555554
1.0365052554179887e-05,2.6666666666666665
5.0247111666874185e-06,2.7777777777777777
1.594443530608357e-05,2.888888888888889
1.1136282775638657e-05,3.0
1.1889668068095543e-05,3.1111111111111107
4.829521314681338e-06,3.222222222222222
6.573764394504453e-06,3.333333333333333
1.3028679409479439e-05,3.444444444444444
4.865431869834832e-06,3.5555555555555554
1.7233411965859195e-05,3.6666666666666665
1.0688428289915775e-05,3.7777777777777777
1.1911327765273945e-05,3.888888888888889
1.3462809771639831e-05,4.0
2.2092086412280737e-05,4.111111111111111
1.1203330702947912e-05,4.222222222222222
1.5986635390022165e-05,4.333333333333333
1.5235547118511551e-05,4.444444444444445
8.091895234331113e-06,4.555555555555555
8.901467416045754e-06,4.666666666666666
1.5933536873358776e-05,4.777777777777778
1.2355501829724917e-05,4.888888888888888
7.69874547688544e-06,5.0
1.0845767147549287e-05,5.111111111111111
1.1890477164358139e-05,5.222222222222222
1.910024856391914e-05,5.333333333333333
1.82919364887876e-05,5.444444444444444
2.572709144246245e-05,5.555555555555555
1.0501790930841918e-05,5.666666666666666
1.667857919007315e-05,5.777777777777778
1.695553623184826e-05,5.888888888888888
2.17647010010882e-05,6.0
1.1210198838097865e-05,6.111111111111111
1.5295607532770567e-05,6.222222222222221
4.6940200208156754e-06,6.333333333333333
1.3992200603165775e-05,6.444444444444444
6.9209042113729836e-06,6.555555555555555
1.2972172946426683e-05,6.666666666666666
1.9873683564015532e-05,6.777777777777778
9.91821985233809e-06,6.888888888888888
1.6250805640907684e-05,7.0
4.784467015597498e-06,7.111111111111111
2.6526082017300588e-05,7.222222222222221
1.9789590834780216e-05,7.333333333333333
2.030005139014353e-05,7.444444444444444
1.3254116141123208e-05,7.555555555555555
9.659584097316541e-06,7.666666666666666
1.2598208818839142e-05,7.777777777777778
2.6000474212233746e-05,7.888888888888888
1.1129666091643818e-05,8.0
5.313692491915088e-06,8.11111111111111
5.243812634203975e-06,8.222222222222221
1.3924589342530272e-05,8.333333333333332
2.5505286437850307e-05,8.444444444444445
2.2979143658277963e-05,8.555555555555555
1.3987294520169856e-05,8.666666666666666
1.425283698242258e-05,8.777777777777777
1.0735951803636952e-05,8.88888888888889
1.1386443114445252e-05,9.0
2.2633047095567316e-05,9.11111111111111
4.619887228921477e-06,9.222222222222221
5.625336069004474e-06,9.333333333333332
2.2008287057288137e-05,9.444444444444445
1.960093824487186e-05,9.555555555555555
5.887465665199224e-06,9.666666666666666
9.946435035578234e-06,9.777777777777777
1.3639334377818932e-05,9.888888888888888
1.434835115114972e-05,10.0
1.7692953528954152e-05,10.11111111111111
5.441686016928183e-06,10.222222222222221
6.481151124312714e-06,10.333333333333332
1.420930511284075e-05,10.444444444444445
1.4557204633345567e-05,10.555555555555555
1.2556337799410417e-05,10.666666666666666
1.2321754327731525e-05,10.777777777777777
7.259340290240224e-06,10.888888888888888
1.1190876916539604e-05,11.0
9.62027497742219e-07,11.11111111111111
1.5471990477802435e-05,11.222222222222221
2.926986600278807e-05,11.333333333333332
2.1333943805131613e-05,11.444444444444445
8.789255266075554e-06,11.555555555555555
9.913932071244415e-06,11.666666666666666
6.364699305744113e-06,11.777777777777777
1.8559872958839435e-05,11.888888888888888
6.0534795742138965e-06,12.0
1.218747933755775e-05,12.11111111111111
1.913039977629047e-05,12.222222222222221
2.3360689160797992e-05,12.333333333333332
2.030514561925015e-05,12.444444444444443
5.730977278326012e-06,12.555555555555555
2.2740540136627444e-05,12.666666666666666
7.978020695420182e-06,12.777777777777777
2.5057067946600018e-05,12.888888888888888
5.1488196248574995e-06,13.0
1.0283445728902805e-05,13.11111111111111
9.28013075324054e-06,13.222222222222221
1.2035036687279219e-05,13.333333333333332
2.098175511527954e-05,13.444444444444443
3.8109455483238176e-06,13.555555555555555
3.523447854659437e-06,13.666666666666666
1.1034485817964708e-05,13.777777777777777
1.5954374837808735e-05,13.888888888888888
7.150065063328886e-06,14.0
1.1893122488717987e-05,14.11111111111111
3.0777493902655923e-06,14.222222222222221
6.997060140989074e-06,14.333333333333332
1.3526138570242644e-05,14.444444444444443
2.2580699958312613e-06,14.555555555555555
4.110995535160767e-06,14.666666666666666
1.3245067231691339e-05,14.777777777777777
5.947168994292435e-06,14.888888888888888
8.095930380429597e-06,15.0
7.694436014028918e-06,15.11111111111111
1.8636721144724962e-05,15.222222222222221
1.093672237755064e-05,15.333333333333332
5.440885772870551e-06,15.444444444444443
1.1649287645162775e-05,15.555555555555555
4.579866391216932e-06,15.666666666666666
1.3382253297473192e-05,15.777777777777777
2.5334257804008368e-05,15.888888888888888
1.9168658124861722e-06,16.0
1.71872784445651e-05,16.11111111111111
4.116123038057571e-06,16.22222222222222
2.9708808368922006e-05,16.333333333333332
7.555869681045584e-06,16.444444444444443
9.801406721221049e-06,16.555555555555554
8.030302117494278e-06,16.666666666666664
9.836574278651831e-06,16.77777777777778
7.034350057182966e-06,16.88888888888889
2.2387385815843785e-06,17.0
2.9121598862915223e-06,17.11111111111111
1.5233523924988442e-05,17.22222222222222
5.791421690416243e-06,17.333333333333332
7.870880997783134e-06,17.444444444444443
1.8097062443774418e-05,17.555555555555554
1.0396198455527002e-05,17.666666666666664
4.30892885974324e-06,17.77777777777778
1.2892790274722897e-05,17.88888888888889
1.698699377072904e-05,18.0
6.602364259401777e-06,18.11111111111111
2.7585893624475146e-05,18.22222222222222
4.501985192627235e-06,18.333333333333332
1.5964855883064876e-05,18.444444444444443
1.9347331027500915e-05,18.555555555555554
3.0869938381611096e-06,18.666666666666664
2.3421216728476174e-05,18.777777777777775
1.3549357868602413e-05,18.88888888888889
3.944219330742609e-07,19.0
7.4717613311581036e-06,19.11111111111111
1.7589072929059087e-05,19.22222222222222
2.06403458206682e-05,19.333333333333332
7.246954948506846e-06,19.444444444444443
2.1825318929307404e-05,19.555555555555554
9.218558323370488e-06,19.666666666666664
1.874921586652294e-05,19.777777777777775
4.746161230024768e-06,19.88888888888889
8.404010891161175e-06,20.0
1.9091872827941637e-05,20.11111111111111
1.0253665916754647e-05,20.22222222222222
1.238556325455416e-05,20.333333333333332
9.408403536798461e-06,20.444444444444443
6.018412749517438e-06,20.555555555555554
7.670136165218558e-06,20.666666666666664
2.0849532059405787e-05,20.777777777777775
7.856661066696037e-06,20.88888888888889
1.3710668154605719e-05,21.0
1.9080191195468295e-05,21.11111111111111
2.505691361181307e-05,21.22222222222222
1.0033838449018816e-05,21.333333333333332
1.4991565859564993e-05,21.444444444444443
4.175361512528238e-06,21.555555555555554
1.1174730976693727e-05,21.666666666666664
1.22620673593739e-05,21.777777777777775
2.109821577533026e-05,21.88888888888889
1.0192858921116614e-05,22.0
5.697524825087742e-06,22.11111111111111
1.2842133721928784e-05,22.22222222222222
2.7721357993833133e-05,22.333333333333332
9.763332381551288e-06,22.444444444444443
1.659696914641087e-05,22.555555555555554
1.063600067785786e-05,22.666666666666664
4.9327233485212545e-06,22.777777777777775
8.264349598271328e-06,22.88888888888889
2.944912580251366e-06,23.0
1.5418197119221628e-05,23.11111111111111
4.2551463192089945e-06,23.22222222222222
9.119550039923551e-06,23.333333333333332
1.3637019645193909e-05,23.444444444444443
4.084411054293467e-06,23.555555555555554
1.1935533724647391e-05,23.666666666666664
2.2104863444736175e-05,23.777777777777775
3.6425666152506826e-06,23.88888888888889
1.3124738058395402e-05,24.0
3.101071300872718e-05,24.11111111111111
1.2622904599715361e-05,24.22222222222222
1.0034413605510456e-05,24.333333333333332
2.8671856450225813e-05,24.444444444444443
2.8148891336991102e-05,24.555555555555554
5.308517023970916e-06,24.666666666666664
4.475688530566329e-06,24.777777777777775
1.2858129476409638e-05,24.888888888888886
4.973401905603374e-06,25.0
1.4434402975301698e-05,25.11111111111111
1.1378328453699682e-05,25.22222222222222
3.822820155108446e-06,25.333333333333332
1.7405156251465092e-05,25.444444444444443
1.1565565891157147e-05,25.555555555555554
1.5083132758487288e-05,25.666666666666664
3.2457736937112134e-06,25.777777777777775
3.559854724479244e-06,25.888888888888886
5.151458423487387e-06,26.0
1.81654133149231e-06,26.11111111111111
2.2719787117863584e-05,26.22222222222222
5.913723554200956e-06,26.333333333333332
8.60573123214626e-06,26.444444444444443
1.523787819788974e-05,26.555555555555554
4.614958743142327e-06,26.666666666666664
4.984433017478324e-06,26.777777777777775
2.6308793164278253e-06,26.888888888888886
2.77070151464615e-05,27.0
1.3843549458103576e-05,27.11111111111111
6.387659910611207e-06,27.22222222222222
1.2320030539630626e-05,27.333333333333332
1.1578590263465392e-05,27.444444444444443
7.084931154543728e-06,27.555555555555554
1.1875332338151213e-05,27.666666666666664
8.20732241833846e-06,27.777777777777775
2.2644579121406824e-05,27.888888888888886
3.4757301103728713e-06,28.0
5.207155017367745e-06,28.11111111111111
1.0404750017474228e-05,28.22222222222222
7.968051220279373e-06,28.333333333333332
1.572453673807333e-05,28.444444444444443
6.75090310563223e-06,28.555555555555554
1.7190295811696027e-05,28.666666666666664
