Amplitude,Frequency
0.06931333333333337,0.0
0.0002034619192067881,0.1111111111111111
0.0002465081083473362,0.2222222222222222
0.00017432798374166766,0.3333333333333333
0.000246718175255924,0.4444444444444444
0.00020231333959026967,0.5555555555555556
0.00021857949120398764,0.6666666666666666
0.0002700744694000202,0.7777777777777777
0.00015389900427431537,0.8888888888888888
4.002516400286069e-05,1.0
8.527491565227989e-05,1.1111111111111112
5.058120331398968e-05,1.222222222222222
6.374397719923307e-05,1.3333333333333333
2.929939587265973e-05,1.4444444444444444
2.417645408314477e-05,1.5555555555555554
3.5348503258431525e-05,1.6666666666666665
1.3484790940495686e-06,1.7777777777777777
1.987222613337461e-05,1.8888888888888888
3.577349272261298e-05,2.0
6.877990656284813e-05,2.111111111111111
7.953754071928005e-05,2.2222222222222223
8.245507225733542e-05,2.333333333333333
5.96079962468824e-05,2.444444444444444
1.721021847036121e-05,2.5555555555555554
1.8006384199987627e-05,2.6666666666666665
8.61044188218433e-06,2.7777777777777777
2.5202718704087238e-05,2.888888888888889
1.539741318478205e-05,3.0
1.5322037414442743e-05,3.1111111111111107
2.6637539996310633e-05,3.222222222222222
1.590238200725397e-05,3.333333333333333
2.2103612620441374e-05,3.444444444444444
1.6686626589291344e-06,3.5555555555555554
3.843819616853578e-05,3.6666666666666665
5.3626126272242314e-05,3.7777777777777777
4.130967854992785e-05,3.888888888888889
3.2578955418004964e-05,4.0
2.4669861634340917e-05,4.111111111111111
1.0556984018027967e-05,4.222222222222222
7.87508582759611e-06,4.333333333333333
7.4342824363299595e-06,4.444444444444445
3.6698346629972324e-06,4.555555555555555
5.52466289000926e-06,4.666666666666666
1.5000770126473113e-05,4.777777777777778
1.3750193583696081e-05,4.888888888888888
2.173035678460561e-05,5.0
1.7115013999658296e-05,5.111111111111111
2.614049494490386e-05,5.222222222222222
3.983387883633473e-05,5.333333333333333
2.529699017054627e-05,5.444444444444444
1.2972754469684592e-05,5.555555555555555
1.8999943800990888e-05,5.666666666666666
1.0907446234000293e-05,5.777777777777778
1.3168174871319863e-05,5.888888888888888
5.540522717624384e-06,6.0
4.0377758388533666e-06,6.111111111111111
6.784541361206727e-06,6.222222222222221
3.3272107561987687e-06,6.333333333333333
6.854317725891028e-06,6.444444444444444
1.4069680101124266e-05,6.555555555555555
2.0718983172782568e-05,6.666666666666666
2.3587367068777673e-05,6.777777777777778
2.9706058208809344e-05,6.888888888888888
2.0295554092817515e-05,7.0
1.6585317612525395e-06,7.111111111111111
9.441076268515824e-06,7.222222222222221
5.6402704439074896e-06,7.333333333333333
1.0998042232558129e-05,7.444444444444444
6.5527189538274085e-06,7.555555555555555
6.225699497178736e-06,7.666666666666666
1.0297924898281592e-05,7.777777777777778
4.7452498018551675e-06,7.888888888888888
6.98381815534593e-06,8.0
3.380104689302592e-06,8.11111111111111
1.775385526876794e-05,8.222222222222221
2.2876279014611917e-05,8.333333333333332
2.1076156854315214e-05,8.444444444444445
1.643290789412419e-05,8.555555555555555
9.726070411002071e-06,8.666666666666666
3.890039353940148e-06,8.777777777777777
1.3358293880209072e-06,8.88888888888889
5.4510113517021685e-06,9.0
3.46461322252552e-06,9.11111111111111
3.87433210063753e-06,9.222222222222221
8.90499824410371e-06,9.333333333333332
7.331266381183987e-06,9.444444444444445
1.0370575275411083e-05,9.555555555555555
5.912175854164368e-06,9.666666666666666
1.3770479095732435e-05,9.777777777777777
2.1196941444403258e-05,9.888888888888888
1.4601764816209972e-05,10.0
9.847022048328343e-06,10.11111111111111
1.1016126890012045e-05,10.222222222222221
5.4913592975689526e-06,10.333333333333332
6.145514870376225e-06,10.444444444444445
2.366476532602707e-06,10.555555555555555
8.28261824074162e-07,10.666666666666666
2.4467304108398164e-06,10.777777777777777
4.038624898876872e-06,10.888888888888888
5.287546329253705e-06,11.0
9.401155702724492e-06,11.11111111111111
1.100258545587886e-05,11.222222222222221
1.2772073797781317e-05,11.333333333333332
1.853849966970447e-05,11.444444444444445
1.195024963201531e-05,11.555555555555555
1.9140574037121728e-06,11.666666666666666
7.526122052754475e-06,11.777777777777777
4.446329957640891e-06,11.888888888888888
7.077067198079367e-06,12.0
3.908778562813659e-06,12.11111111111111
3.4551816721087255e-06,12.222222222222221
5.557575616233192e-06,12.333333333333332
1.3498701215214448e-06,12.444444444444443
3.327563506275363e-06,12.555555555555555
4.520050616693045e-06,12.666666666666666
1.1575277718969241e-05,12.777777777777777
1.3606933931396525e-05,12.888888888888888
1.4954140706252713e-05,13.0
1.0966709386549156e-05,13.11111111111111
4.501066541064134e-06,13.222222222222221
2.9918834199020767e-06,13.333333333333332
7.537106527248935e-07,13.444444444444443
4.754331213385366e-06,13.555555555555555
3.1382793496026415e-06,13.666666666666666
3.1878525179389462e-06,13.777777777777777
6.337638936300122e-06,13.888888888888888
4.52995172295808e-06,14.0
5.86838026097522e-06,14.11111111111111
1.6663717199117548e-06,14.222222222222221
9.672607374859396e-06,14.333333333333332
1.3971605919362838e-05,14.444444444444443
1.1041300263258542e-05,14.555555555555555
8.22157982013774e-06,14.666666666666666
7.34070360391939e-06,14.777777777777777
2.995869278697197e-06,14.888888888888888
3.0839963123977194e-06,15.0
1.7807983251424569e-06,15.11111111111111
5.347590304880116e-07,15.222222222222221
1.3096166267701809e-06,15.333333333333332
4.147654542110476e-06,15.444444444444443
4.4838810903207e-06,15.555555555555555
6.860408994111491e-06,15.666666666666666
6.430997495069987e-06,15.777777777777777
8.476705093247643e-06,15.888888888888888
1.3395524294961172e-05,16.0
8.578197721213532e-06,16.11111111111111
3.4247935649213963e-06,16.22222222222222
6.4026876176616615e-06,16.333333333333332
3.478540671593012e-06,16.444444444444443
4.923372821064389e-06,16.555555555555554
2.4251051707353485e-06,16.666666666666664
1.8901769831496622e-06,16.77777777777778
3.1185459106151972e-06,16.88888888888889
4.791433376370934e-07,17.0
2.554221715454741e-06,17.11111111111111
4.710230555069344e-06,17.22222222222222
8.303709630226593e-06,17.333333333333332
9.098388840403081e-06,17.444444444444443
1.1816118905892658e-05,17.555555555555554
8.03119618531735e-06,17.666666666666664
1.636046484990021e-06,17.77777777777778
3.3077081441083503e-06,17.88888888888889
1.5992630863936798e-06,18.0
4.212885528356322e-06,18.11111111111111
2.713594230649948e-06,18.22222222222222
2.5846655758105124e-06,18.333333333333332
4.663393527833369e-06,18.444444444444443
2.7051682461454467e-06,18.555555555555554
3.384198247513119e-06,18.666666666666664
5.428904286805895e-07,18.777777777777775
7.661039070411723e-06,18.88888888888889
9.98391319254814e-06,19.0
9.345403141753271e-06,19.11111111111111
6.975037390441033e-06,19.22222222222222
4.9244187490077656e-06,19.333333333333332
1.6330968836736564e-06,19.444444444444443
1.3120756424975997e-06,19.555555555555554
2.021451558984752e-06,19.666666666666664
1.2311965375206523e-06,19.777777777777775
1.4058733518323847e-06,19.88888888888889
3.967056997651378e-06,20.0
3.7268859860129008e-06,20.11111111111111
5.021721527975921e-06,20.22222222222222
3.6070287994753395e-06,20.333333333333332
6.446127596350284e-06,20.444444444444443
1.0267861601633359e-05,20.555555555555554
7.039867686133585e-06,20.666666666666664
4.100937008640513e-06,20.777777777777775
5.423275682587761e-06,20.88888888888889
2.5714571613451183e-06,21.0
3.406112112827489e-06,21.11111111111111
1.4686578647349138e-06,21.22222222222222
8.131320528822924e-07,21.333333333333332
1.6258236772374009e-06,21.444444444444443
1.4940535291501395e-06,21.555555555555554
2.6322754357316727e-06,21.666666666666664
4.459827800679316e-06,21.777777777777775
6.0586967054555745e-06,21.88888888888889
6.515790877912299e-06,22.0
9.746662815408512e-06,22.11111111111111
6.227931916739804e-06,22.22222222222222
1.993547436394637e-07,22.333333333333332
3.606515803387965e-06,22.444444444444443
1.8873451098463834e-06,22.555555555555554
3.658792739617056e-06,22.666666666666664
2.2212823726380443e-06,22.777777777777775
1.9758354589736782e-06,22.88888888888889
3.366991337845982e-06,23.0
1.3400205952627673e-06,23.11111111111111
2.007311900112388e-06,23.22222222222222
1.7888176032798526e-06,23.333333333333332
6.345483484312734e-06,23.444444444444443
7.403252660413151e-06,23.555555555555554
8.286574971428213e-06,23.666666666666664
5.893653055844322e-06,23.777777777777775
3.08357444257751e-06,23.88888888888889
1.32643655482153e-06,24.0
2.2023377344624976e-07,24.11111111111111
2.288501830763046e-06,24.22222222222222
1.5611079704521586e-06,24.333333333333332
1.568074179539123e-06,24.444444444444443
3.5988131795006835e-06,24.555555555555554
2.9326358207800987e-06,24.666666666666664
3.552665143079509e-06,24.777777777777775
1.6517916233629905e-06,24.888888888888886
5.4141376405141885e-06,25.0
8.073368699158795e-06,25.11111111111111
6.336415647477007e-06,25.22222222222222
4.305411958994543e-06,25.333333333333332
4.4515931700676155e-06,25.444444444444443
1.7223098427766057e-06,25.555555555555554
2.224117711770358e-06,25.666666666666664
1.0044771109950116e-06,25.777777777777775
2.8748322446652266e-08,25.888888888888886
7.721165697222124e-07,26.0
2.105320267293744e-06,26.11111111111111
2.6919878392324824e-06,26.22222222222222
3.955206597496142e-06,26.333333333333332
4.302458085536336e-06,26.444444444444443
4.987304795535754e-06,26.555555555555554
8.169737853540971e-06,26.666666666666664
5.1481441129858665e-06,26.777777777777775
1.4236554524243296e-06,26.888888888888886
3.685045679893708e-06,27.0
1.839783567430726e-06,27.11111111111111
3.0658412621295896e-06,27.22222222222222
1.7004486471713146e-06,27.333333333333332
1.3684444685071858e-06,27.444444444444443
2.3001326438464842e-06,27.555555555555554
3.357362179635941e-07,27.666666666666664
1.5659728656721226e-06,27.777777777777775
2.4500404746707746e-06,27.888888888888886
5.2752333622795315e-06,28.0
5.6071079312394276e-06,28.11111111111111
7.4550289631980845e-06,28.22222222222222
4.951125134965345e-06,28.333333333333332
1.6014719108608927e-06,28.444444444444443
1.7272071636262532e-06,28.555555555555554
5.471308743394125e-07,28.666666666666664
2.409688628130001e-06,28.777777777777775
1.6457185986216122e-06,28.888888888888886
1.554765515504509e-06,29.0
3.103872892315443e-06,29.11111111111111
2.116976417302067e-06,29.22222222222222
2.375290687635565e-06,29.333333333333332
2.476980179331311e-07,29.444444444444443
4.8070854071197885e-06,29.555555555555554
6.407811362403191e-06,29.666666666666664
5.986371267084986e-06,29.777777777777775
4.20573004024797e-06,29.888888888888886
3.468268388990712e-06,30.0
1.0073362064174345e-06,30.11111111111111
1.2775448004268857e-06,30.22222222222222
1.0643968563571334e-06,30.333333333333332
5.332004215184854e-07,30.444444444444443
6.55190302662291e-07,30.555555555555554
2.406587555993334e-06,30.666666666666664
2.5615977848671082e-06,30.777777777777775
3.3030723121951997e-06,30.888888888888886
2.8472583679176002e-06,31.0
4.12810009050919e-06,31.11111111111111
6.866871729792489e-06,31.22222222222222
4.597576313595161e-06,31.333333333333332
2.2135910431120803e-06,31.444444444444443
3.539944776944327e-06,31.555555555555554
1.574880537585448e-06,31.666666666666664
2.4460889984437977e-06,31.777777777777775
1.2038803438421407e-06,31.888888888888886
7.881974781894914e-07,32.0
1.4207381923422056e-06,32.11111111111111
6.31153734454971e-07,32.22222222222222
1.698258066008311e-06,32.33333333333333
2.7066041083013694e-06,32.44444444444444
4.291506714981132e-06,32.55555555555556
4.342090572858249e-06,32.666666666666664
6.698372348648468e-06,32.77777777777778
4.184510481218695e-06,32.888888888888886
4.004974859654168e-07,33.0
2.1710654789834046e-06,33.11111111111111
9.390074142957224e-07,33.22222222222222
2.3733671709572774e-06,33.33333333333333
1.5549804258995102e-06,33.44444444444444
1.3835375798457506e-06,33.55555555555556
2.5321127933452066e-06,33.666666666666664
1.3191194609793396e-06,33.77777777777778
1.5265833205313067e-06,33.888888888888886
7.458585381986792e-07,34.0
4.3359311425035754e-06,34.11111111111111
5.094099331808348e-06,34.22222222222222
5.739351353202354e-06,34.33333333333333
3.911913029200524e-06,34.44444444444444
2.4920236906390035e-06,34.55555555555556
7.013946035890186e-07,34.666666666666664
5.334456839382292e-07,34.77777777777778
1.329421421963942e-06,34.888888888888886
9.053681053036866e-07,35.0
8.843684023611264e-07,35.11111111111111
2.466383673124123e-06,35.22222222222222
2.2514599264948918e-06,35.33333333333333
2.5853943462233557e-06,35.44444444444444
1.6252561414328325e-06,35.55555555555556
