Amplitude,Frequency
0.04834244444444445,0.0
1.9790307736672552e-05,0.1111111111111111
1.1767466668220495e-06,0.2222222222222222
9.635688196879306e-06,0.3333333333333333
6.829937772445791e-06,0.4444444444444444
3.962278452603063e-06,0.5555555555555556
8.783364787032445e-06,0.6666666666666666
6.842428527830838e-06,0.7777777777777777
4.8828270483923126e-06,0.8888888888888888
2.7844037311120545e-06,1.0
4.520487605654953e-06,1.1111111111111112
1.0146035419951075e-05,1.222222222222222
9.603162613701255e-06,1.3333333333333333
1.0144583911738305e-05,1.4444444444444444
9.883249217501867e-06,1.5555555555555554
1.1208743709689205e-05,1.6666666666666665
4.310410405664875e-07,1.7777777777777777
4.503934658462273e-06,1.8888888888888888
6.646354769625393e-06,2.0
3.7170593328909353e-06,2.111111111111111
5.768572334132158e-06,2.2222222222222223
3.694152679758011e-06,2.333333333333333
9.783329038555479e-06,2.444444444444444
1.2342673002476542e-05,2.5555555555555554
2.988859464245484e-06,2.6666666666666665
7.370064963352681e-06,2.7777777777777777
6.756386954104437e-06,2.888888888888889
3.64088642744758e-06,3.0
1.0001074831256408e-05,3.1111111111111107
7.662040280648483e-06,3.222222222222222
8.992904832419163e-06,3.333333333333333
3.594221197605186e-06,3.444444444444444
7.849000385172909e-06,3.5555555555555554
4.9036860444535226e-06,3.6666666666666665
1.2242680889774375e-05,3.7777777777777777
1.0830874457651644e-05,3.888888888888889
2.232698188968146e-06,4.0
3.35090641361991e-06,4.111111111111111
4.850921494154144e-06,4.222222222222222
6.995861220933064e-06,4.333333333333333
9.769345045968932e-06,4.444444444444445
1.5431138713189392e-06,4.555555555555555
8.160607213024766e-06,4.666666666666666
4.806994523661835e-06,4.777777777777778
1.183788310475029e-05,4.888888888888888
3.949269619170458e-06,5.0
2.932192241353117e-06,5.111111111111111
4.099465138794653e-06,5.222222222222222
4.3686796705660776e-06,5.333333333333333
3.715379910272957e-06,5.444444444444444
5.36729315571829e-06,5.555555555555555
6.320073966480427e-06,5.666666666666666
8.261552518322478e-07,5.777777777777778
2.256035110028744e-06,5.888888888888888
1.1957474677618539e-05,6.0
5.581203834005662e-06,6.111111111111111
